Store,Item,Date,Weekly_Demand
2,37,2011-07-24,27
2,37,2011-07-31,33
2,37,2011-08-07,36
2,37,2011-08-14,36
2,37,2011-08-21,22
2,37,2011-08-28,35
2,37,2011-09-04,30
2,37,2011-09-11,24
2,37,2011-09-18,21
2,37,2011-09-25,14
2,37,2011-10-02,38
2,37,2011-10-09,21
2,37,2011-10-16,27
2,37,2011-10-23,21
2,37,2011-10-30,36
2,37,2011-11-06,13
2,37,2011-11-13,35
2,37,2011-11-20,13
2,37,2011-11-27,27
2,37,2011-12-04,27
2,37,2011-12-11,27
2,37,2011-12-18,43
2,37,2011-12-25,0
2,37,2012-01-01,23
2,37,2012-01-08,17
2,37,2012-01-15,25
2,37,2012-01-22,37
2,37,2012-01-29,32
2,37,2012-02-05,21
2,37,2012-02-12,31
2,37,2012-02-19,30
2,37,2012-02-26,33
2,37,2012-03-04,37
2,37,2012-03-11,13
2,37,2012-03-18,26
2,37,2012-03-25,38
2,37,2012-04-01,13
2,37,2012-04-08,27
2,37,2012-04-15,30
2,37,2012-04-22,30
2,37,2012-04-29,26
2,37,2012-05-06,48
2,37,2012-05-13,27
2,37,2012-05-20,23
2,37,2012-05-27,26
2,37,2012-06-03,34
2,37,2012-06-10,30
2,37,2012-06-17,38
2,37,2012-06-24,26
2,37,2012-07-01,31
2,37,2012-07-08,17
2,37,2012-07-15,21
2,37,2012-07-22,32
2,37,2012-07-29,34
2,37,2012-08-05,32
2,37,2012-08-12,29
2,37,2012-08-19,26
2,37,2012-08-26,17
2,37,2012-09-02,42
2,37,2012-09-09,35
2,37,2012-09-16,50
2,37,2012-09-23,12
2,37,2012-09-30,31
2,37,2012-10-07,27
2,37,2012-10-14,22
2,37,2012-10-21,28
2,37,2012-10-28,33
2,38,2010-02-07,97
2,38,2010-02-14,76
2,38,2010-02-21,28
2,38,2010-02-28,57
2,38,2010-03-07,69
2,38,2010-03-14,54
2,38,2010-03-21,81
2,38,2010-03-28,73
2,38,2010-04-04,76
2,38,2010-04-11,98
2,38,2010-04-18,87
2,38,2010-04-25,65
2,38,2010-05-02,85
2,38,2010-05-09,96
2,38,2010-05-16,38
2,38,2010-05-23,41
2,38,2010-05-30,51
2,38,2010-06-06,49
2,38,2010-06-13,70
2,38,2010-06-20,38
2,38,2010-06-27,66
2,38,2010-07-04,81
2,38,2010-07-11,68
2,38,2010-07-18,40
2,38,2010-07-25,75
2,38,2010-08-01,53
2,38,2010-08-08,56
2,38,2010-08-15,34
2,38,2010-08-22,51
2,38,2010-08-29,45
2,38,2010-09-05,68
2,38,2010-09-12,60
2,38,2010-09-19,54
2,38,2010-09-26,79
2,38,2010-10-03,81
2,38,2010-10-10,55
2,38,2010-10-17,69
2,38,2010-10-24,65
2,38,2010-10-31,87
2,38,2010-11-07,73
2,38,2010-11-14,72
2,38,2010-11-21,92
2,38,2010-11-28,40
2,38,2010-12-05,56
2,38,2010-12-12,79
2,38,2010-12-19,82
2,38,2010-12-26,85
2,38,2011-01-02,40
2,38,2011-01-09,87
2,38,2011-01-16,95
2,38,2011-01-23,86
2,38,2011-01-30,81
2,38,2011-02-06,91
2,38,2011-02-13,82
2,38,2011-02-20,67
2,38,2011-02-27,35
2,38,2011-03-06,40
2,38,2011-03-13,37
2,38,2011-03-20,59
2,38,2011-03-27,60
2,38,2011-04-03,45
2,38,2011-04-10,70
2,38,2011-04-17,67
2,38,2011-04-24,30
2,38,2011-05-01,60
2,38,2011-05-08,68
2,38,2011-05-15,36
2,38,2011-05-22,42
2,38,2011-05-29,72
2,38,2011-06-05,41
2,38,2011-06-12,25
2,38,2011-06-19,20
2,38,2011-06-26,57
2,38,2011-07-03,17
2,38,2011-07-10,67
2,38,2011-07-17,60
2,38,2011-07-24,65
2,38,2011-07-31,68
2,38,2011-08-07,74
2,38,2011-08-14,42
2,38,2011-08-21,56
2,38,2011-08-28,56
2,38,2011-09-04,46
2,38,2011-09-11,48
2,38,2011-09-18,58
2,38,2011-09-25,48
2,38,2011-10-02,86
2,38,2011-10-09,71
2,38,2011-10-16,32
2,38,2011-10-23,61
2,38,2011-10-30,65
2,38,2011-11-06,75
2,38,2011-11-13,58
2,38,2011-11-20,64
2,38,2011-11-27,67
2,38,2011-12-04,90
2,38,2011-12-11,96
2,38,2011-12-18,49
2,38,2011-12-25,80
2,38,2012-01-01,88
2,38,2012-01-08,52
2,38,2012-01-15,84
2,38,2012-01-22,92
2,38,2012-01-29,64
2,38,2012-02-05,68
2,38,2012-02-12,85
2,38,2012-02-19,84
2,38,2012-02-26,42
2,38,2012-03-04,71
2,38,2012-03-11,40
2,38,2012-03-18,61
2,38,2012-03-25,30
2,38,2012-04-01,68
2,38,2012-04-08,64
2,38,2012-04-15,78
2,38,2012-04-22,100
2,38,2012-04-29,72
2,38,2012-05-06,63
2,38,2012-05-13,60
2,38,2012-05-20,38
2,38,2012-05-27,66
2,38,2012-06-03,68
2,38,2012-06-10,60
2,38,2012-06-17,52
2,38,2012-06-24,89
2,38,2012-07-01,59
2,38,2012-07-08,48
2,38,2012-07-15,60
2,38,2012-07-22,99
2,38,2012-07-29,66
2,38,2012-08-05,57
2,38,2012-08-12,85
2,38,2012-08-19,52
2,38,2012-08-26,87
2,38,2012-09-02,47
2,38,2012-09-09,36
2,38,2012-09-16,59
2,38,2012-09-23,99
2,38,2012-09-30,47
2,38,2012-10-07,83
2,38,2012-10-14,94
2,38,2012-10-21,100
2,38,2012-10-28,64
2,39,2010-02-07,16
2,39,2010-02-14,21
2,39,2010-02-21,26
2,39,2010-02-28,11
2,39,2010-03-07,18
2,39,2010-03-14,19
2,39,2010-03-21,21
2,39,2010-03-28,31
2,39,2010-04-04,21
2,39,2010-04-11,27
2,39,2010-04-18,42
2,39,2010-04-25,49
2,39,2010-05-02,24
2,39,2010-05-09,24
2,39,2010-05-16,48
2,39,2010-05-23,30
2,39,2010-05-30,23
2,39,2010-06-06,15
2,39,2010-06-13,18
2,39,2010-06-20,25
2,39,2010-06-27,27
2,39,2010-07-04,25
2,39,2010-07-11,25
2,39,2010-07-18,29
2,39,2010-07-25,23
2,39,2010-08-01,25
2,39,2010-08-08,31
2,39,2010-08-15,18
2,39,2010-08-22,25
2,39,2010-08-29,18
2,39,2010-09-05,17
2,39,2010-09-12,19
2,39,2010-09-19,26
2,39,2010-09-26,27
2,39,2010-10-03,17
2,39,2010-10-10,19
2,39,2010-10-17,28
2,39,2010-10-24,22
2,39,2010-10-31,21
2,39,2010-11-07,23
2,39,2010-11-14,26
2,39,2010-11-21,12
2,39,2010-11-28,12
2,39,2010-12-05,16
2,39,2010-12-12,19
2,39,2010-12-19,17
2,39,2010-12-26,17
2,39,2011-01-02,40
2,39,2011-01-09,21
2,39,2011-01-16,20
2,39,2011-01-23,18
2,39,2011-01-30,23
2,39,2011-02-06,42
2,39,2011-02-13,24
2,39,2011-02-20,51
2,39,2011-02-27,54
2,39,2011-03-06,39
2,39,2011-03-13,27
2,39,2011-03-20,55
2,39,2011-03-27,51
2,39,2011-04-03,35
2,39,2011-04-10,33
2,39,2011-04-17,41
2,39,2011-04-24,24
2,39,2011-05-01,38
2,39,2011-05-08,41
2,39,2011-05-15,48
2,39,2011-05-22,43
2,39,2011-05-29,31
2,39,2011-06-05,38
2,39,2011-06-12,38
2,39,2011-06-19,34
2,39,2011-06-26,18
2,39,2011-07-03,44
2,39,2011-07-10,47
2,39,2011-07-17,28
2,39,2011-07-24,32
2,39,2011-07-31,27
2,39,2011-08-07,31
2,39,2011-08-14,50
2,39,2011-08-21,58
2,39,2011-08-28,58
2,39,2011-09-04,52
2,39,2011-09-11,51
2,39,2011-09-18,34
2,39,2011-09-25,40
2,39,2011-10-02,40
2,39,2011-10-09,24
2,39,2011-10-16,38
2,39,2011-10-23,44
2,39,2011-10-30,37
2,39,2011-11-06,36
2,39,2011-11-13,39
2,39,2011-11-20,47
2,39,2011-11-27,48
2,39,2011-12-04,25
2,39,2011-12-11,24
2,39,2011-12-18,29
2,39,2011-12-25,21
2,39,2012-01-01,44
2,39,2012-01-08,60
2,39,2012-01-15,80
2,39,2012-01-22,72
2,39,2012-01-29,75
2,39,2012-02-05,74
2,39,2012-02-12,40
2,39,2012-02-19,56
2,39,2012-02-26,57
2,39,2012-03-04,63
2,39,2012-03-11,68
2,39,2012-03-18,85
2,39,2012-03-25,72
2,39,2012-04-01,75
2,39,2012-04-08,92
2,39,2012-04-15,81
2,39,2012-04-22,71
2,39,2012-04-29,83
2,39,2012-05-06,89
2,39,2012-05-13,55
2,39,2012-05-20,74
2,39,2012-05-27,74
2,39,2012-06-03,56
2,39,2012-06-10,51
2,39,2012-06-17,69
2,39,2012-06-24,53
2,39,2012-07-01,65
2,39,2012-07-08,78
2,39,2012-07-15,99
2,39,2012-07-22,75
2,39,2012-07-29,61
2,39,2012-08-05,66
2,39,2012-08-12,83
2,39,2012-08-19,71
2,39,2012-08-26,83
2,39,2012-09-02,100
2,39,2012-09-09,79
2,39,2012-09-16,62
2,39,2012-09-23,68
2,39,2012-09-30,82
2,39,2012-10-07,69
2,39,2012-10-14,64
2,39,2012-10-21,71
2,39,2012-10-28,49
2,40,2010-02-07,52
2,40,2010-02-14,64
2,40,2010-02-21,64
2,40,2010-02-28,63
2,40,2010-03-07,62
2,40,2010-03-14,68
2,40,2010-03-21,72
2,40,2010-03-28,66
2,40,2010-04-04,57
2,40,2010-04-11,60
2,40,2010-04-18,65
2,40,2010-04-25,65
2,40,2010-05-02,65
2,40,2010-05-09,69
2,40,2010-05-16,69
2,40,2010-05-23,58
2,40,2010-05-30,64
2,40,2010-06-06,58
2,40,2010-06-13,58
2,40,2010-06-20,50
2,40,2010-06-27,64
2,40,2010-07-04,63
2,40,2010-07-11,66
2,40,2010-07-18,71
2,40,2010-07-25,58
2,40,2010-08-01,71
2,40,2010-08-08,65
2,40,2010-08-15,66
2,40,2010-08-22,53
2,40,2010-08-29,58
2,40,2010-09-05,51
2,40,2010-09-12,50
2,40,2010-09-19,58
2,40,2010-09-26,59
2,40,2010-10-03,48
2,40,2010-10-10,54
2,40,2010-10-17,48
2,40,2010-10-24,42
2,40,2010-10-31,48
2,40,2010-11-07,57
2,40,2010-11-14,47
2,40,2010-11-21,47
2,40,2010-11-28,47
2,40,2010-12-05,44
2,40,2010-12-12,37
2,40,2010-12-19,32
2,40,2010-12-26,38
2,40,2011-01-02,54
2,40,2011-01-09,59
2,40,2011-01-16,69
2,40,2011-01-23,63
2,40,2011-01-30,64
2,40,2011-02-06,72
2,40,2011-02-13,56
2,40,2011-02-20,61
2,40,2011-02-27,63
2,40,2011-03-06,74
2,40,2011-03-13,64
2,40,2011-03-20,74
2,40,2011-03-27,73
2,40,2011-04-03,73
2,40,2011-04-10,64
2,40,2011-04-17,66
2,40,2011-04-24,56
2,40,2011-05-01,60
2,40,2011-05-08,66
2,40,2011-05-15,68
2,40,2011-05-22,66
2,40,2011-05-29,72
2,40,2011-06-05,74
2,40,2011-06-12,65
2,40,2011-06-19,71
2,40,2011-06-26,59
2,40,2011-07-03,67
2,40,2011-07-10,65
2,40,2011-07-17,70
2,40,2011-07-24,72
2,40,2011-07-31,64
2,40,2011-08-07,58
2,40,2011-08-14,65
2,40,2011-08-21,58
2,40,2011-08-28,56
2,40,2011-09-04,67
2,40,2011-09-11,58
2,40,2011-09-18,64
2,40,2011-09-25,73
2,40,2011-10-02,59
2,40,2011-10-09,55
2,40,2011-10-16,60
2,40,2011-10-23,62
2,40,2011-10-30,43
2,40,2011-11-06,54
2,40,2011-11-13,51
2,40,2011-11-20,61
2,40,2011-11-27,54
2,40,2011-12-04,54
2,40,2011-12-11,52
2,40,2011-12-18,48
2,40,2011-12-25,42
2,40,2012-01-01,64
2,40,2012-01-08,67
2,40,2012-01-15,71
2,40,2012-01-22,70
2,40,2012-01-29,78
2,40,2012-02-05,76
2,40,2012-02-12,70
2,40,2012-02-19,82
2,40,2012-02-26,74
2,40,2012-03-04,76
2,40,2012-03-11,75
2,40,2012-03-18,86
2,40,2012-03-25,86
2,40,2012-04-01,71
2,40,2012-04-08,87
2,40,2012-04-15,80
2,40,2012-04-22,81
2,40,2012-04-29,82
2,40,2012-05-06,92
2,40,2012-05-13,90
2,40,2012-05-20,90
2,40,2012-05-27,72
2,40,2012-06-03,85
2,40,2012-06-10,85
2,40,2012-06-17,87
2,40,2012-06-24,86
2,40,2012-07-01,88
2,40,2012-07-08,100
2,40,2012-07-15,98
2,40,2012-07-22,85
2,40,2012-07-29,90
2,40,2012-08-05,84
2,40,2012-08-12,87
2,40,2012-08-19,97
2,40,2012-08-26,93
2,40,2012-09-02,92
2,40,2012-09-09,86
2,40,2012-09-16,82
2,40,2012-09-23,85
2,40,2012-09-30,88
2,40,2012-10-07,72
2,40,2012-10-14,90
2,40,2012-10-21,68
2,40,2012-10-28,73
2,41,2010-02-07,0
2,41,2010-02-14,0
2,41,2010-02-21,20
2,41,2010-02-28,21
2,41,2010-03-07,0
2,41,2010-03-14,0
2,41,2010-03-21,21
2,41,2010-03-28,0
2,41,2010-04-04,0
2,41,2010-04-11,0
2,41,2010-04-18,0
2,41,2010-04-25,0
2,41,2010-05-02,0
2,41,2010-05-09,44
2,41,2010-05-16,0
2,41,2010-05-23,0
2,41,2010-05-30,0
2,41,2010-06-06,0
2,41,2010-06-13,0
2,41,2010-06-20,0
2,41,2010-06-27,0
2,41,2010-07-04,0
2,41,2010-07-11,0
2,41,2010-07-18,0
2,41,2010-07-25,0
2,41,2010-08-01,0
2,41,2010-08-08,0
2,41,2010-08-15,0
2,41,2010-08-22,0
2,41,2010-08-29,0
2,41,2010-09-05,0
2,41,2010-09-12,0
2,41,2010-09-19,0
2,41,2010-09-26,0
2,41,2010-10-03,0
2,41,2010-10-10,0
2,41,2010-10-17,0
2,41,2010-10-24,18
2,41,2010-10-31,0
2,41,2010-11-07,0
2,41,2010-11-14,19
2,41,2010-11-21,0
2,41,2010-11-28,0
2,41,2010-12-05,0
2,41,2010-12-12,0
2,41,2010-12-19,0
2,41,2010-12-26,0
2,41,2011-01-02,0
2,41,2011-01-09,0
2,41,2011-01-16,18
2,41,2011-01-23,0
2,41,2011-01-30,0
2,41,2011-02-06,0
2,41,2011-02-13,19
2,41,2011-02-20,0
2,41,2011-02-27,0
2,41,2011-03-06,0
2,41,2011-03-13,19
2,41,2011-03-20,0
2,41,2011-03-27,0
2,41,2011-04-03,0
2,41,2011-04-10,0
2,41,2011-04-17,19
2,41,2011-04-24,0
2,41,2011-05-01,0
2,41,2011-05-08,0
2,41,2011-05-15,19
2,41,2011-05-22,0
2,41,2011-05-29,19
2,41,2011-06-05,0
2,41,2011-06-12,0
2,41,2011-06-19,0
2,41,2011-06-26,0
2,41,2011-07-03,0
2,41,2011-07-10,0
2,41,2011-07-17,0
2,41,2011-07-24,0
2,41,2011-07-31,0
2,41,2011-08-07,38
2,41,2011-08-14,0
2,41,2011-08-21,19
2,41,2011-08-28,0
2,41,2011-09-04,0
2,41,2011-09-11,0
2,41,2011-09-18,0
2,41,2011-09-25,0
2,41,2011-10-02,0
2,41,2011-10-09,17
2,41,2011-10-16,0
2,41,2011-10-23,0
2,41,2011-10-30,0
2,41,2011-11-06,0
2,41,2011-11-13,0
2,41,2011-11-20,0
2,41,2011-11-27,16
2,41,2011-12-04,17
2,41,2011-12-11,0
2,41,2011-12-18,0
2,41,2011-12-25,20
2,41,2012-01-01,34
2,41,2012-01-08,24
2,41,2012-01-15,0
2,41,2012-01-22,15
2,41,2012-01-29,23
2,41,2012-02-05,0
2,41,2012-02-12,0
2,41,2012-02-19,16
2,41,2012-02-26,23
2,41,2012-03-04,0
2,41,2012-03-11,16
2,41,2012-03-18,0
2,41,2012-03-25,16
2,41,2012-04-01,17
2,41,2012-04-08,0
2,41,2012-04-15,24
2,41,2012-04-22,56
2,41,2012-04-29,16
2,41,2012-05-06,17
2,41,2012-05-13,51
2,41,2012-05-20,61
2,41,2012-05-27,16
2,41,2012-06-03,31
2,41,2012-06-10,0
2,41,2012-06-17,32
2,41,2012-06-24,33
2,41,2012-07-01,17
2,41,2012-07-08,56
2,41,2012-07-15,32
2,41,2012-07-22,32
2,41,2012-07-29,32
2,41,2012-08-05,16
2,41,2012-08-12,62
2,41,2012-08-19,40
2,41,2012-08-26,24
2,41,2012-09-02,16
2,41,2012-09-09,29
2,41,2012-09-16,100
2,41,2012-09-23,22
2,41,2012-09-30,28
2,41,2012-10-07,29
2,41,2012-10-14,42
2,41,2012-10-21,35
2,41,2012-10-28,14
2,42,2010-02-07,59
2,42,2010-02-14,19
2,42,2010-02-21,49
2,42,2010-02-28,36
2,42,2010-03-07,55
2,42,2010-03-14,58
2,42,2010-03-21,46
2,42,2010-03-28,53
2,42,2010-04-04,19
2,42,2010-04-11,55
2,42,2010-04-18,37
2,42,2010-04-25,33
2,42,2010-05-02,39
2,42,2010-05-09,33
2,42,2010-05-16,31
2,42,2010-05-23,49
2,42,2010-05-30,51
2,42,2010-06-06,22
2,42,2010-06-13,15
2,42,2010-06-20,35
2,42,2010-06-27,21
2,42,2010-07-04,32
2,42,2010-07-11,20
2,42,2010-07-18,31
2,42,2010-07-25,23
2,42,2010-08-01,32
2,42,2010-08-08,27
2,42,2010-08-15,31
2,42,2010-08-22,63
2,42,2010-08-29,27
2,42,2010-09-05,91
2,42,2010-09-12,22
2,42,2010-09-19,60
2,42,2010-09-26,58
2,42,2010-10-03,60
2,42,2010-10-10,48
2,42,2010-10-17,53
2,42,2010-10-24,48
2,42,2010-10-31,57
2,42,2010-11-07,54
2,42,2010-11-14,41
2,42,2010-11-21,53
2,42,2010-11-28,48
2,42,2010-12-05,41
2,42,2010-12-12,34
2,42,2010-12-19,33
2,42,2010-12-26,43
2,42,2011-01-02,92
2,42,2011-01-09,89
2,42,2011-01-16,52
2,42,2011-01-23,56
2,42,2011-01-30,72
2,42,2011-02-06,60
2,42,2011-02-13,33
2,42,2011-02-20,74
2,42,2011-02-27,56
2,42,2011-03-06,43
2,42,2011-03-13,29
2,42,2011-03-20,67
2,42,2011-03-27,43
2,42,2011-04-03,43
2,42,2011-04-10,39
2,42,2011-04-17,25
2,42,2011-04-24,28
2,42,2011-05-01,48
2,42,2011-05-08,29
2,42,2011-05-15,24
2,42,2011-05-22,37
2,42,2011-05-29,29
2,42,2011-06-05,28
2,42,2011-06-12,32
2,42,2011-06-19,12
2,42,2011-06-26,32
2,42,2011-07-03,33
2,42,2011-07-10,36
2,42,2011-07-17,26
2,42,2011-07-24,45
2,42,2011-07-31,45
2,42,2011-08-07,38
2,42,2011-08-14,25
2,42,2011-08-21,49
2,42,2011-08-28,32
2,42,2011-09-04,36
2,42,2011-09-11,50
2,42,2011-09-18,50
2,42,2011-09-25,34
2,42,2011-10-02,72
2,42,2011-10-09,64
2,42,2011-10-16,70
2,42,2011-10-23,45
2,42,2011-10-30,52
2,42,2011-11-06,61
2,42,2011-11-13,79
2,42,2011-11-20,51
2,42,2011-11-27,57
2,42,2011-12-04,57
2,42,2011-12-11,44
2,42,2011-12-18,66
2,42,2011-12-25,51
2,42,2012-01-01,81
2,42,2012-01-08,86
2,42,2012-01-15,70
2,42,2012-01-22,67
2,42,2012-01-29,61
2,42,2012-02-05,44
2,42,2012-02-12,71
2,42,2012-02-19,81
2,42,2012-02-26,33
2,42,2012-03-04,43
2,42,2012-03-11,32
2,42,2012-03-18,59
2,42,2012-03-25,73
2,42,2012-04-01,58
2,42,2012-04-08,54
2,42,2012-04-15,45
2,42,2012-04-22,38
2,42,2012-04-29,43
2,42,2012-05-06,46
2,42,2012-05-13,37
2,42,2012-05-20,30
2,42,2012-05-27,31
2,42,2012-06-03,44
2,42,2012-06-10,31
2,42,2012-06-17,38
2,42,2012-06-24,32
2,42,2012-07-01,36
2,42,2012-07-08,28
2,42,2012-07-15,41
2,42,2012-07-22,72
2,42,2012-07-29,49
2,42,2012-08-05,35
2,42,2012-08-12,61
2,42,2012-08-19,55
2,42,2012-08-26,55
2,42,2012-09-02,51
2,42,2012-09-09,61
2,42,2012-09-16,100
2,42,2012-09-23,63
2,42,2012-09-30,87
2,42,2012-10-07,63
2,42,2012-10-14,63
2,42,2012-10-21,85
2,42,2012-10-28,72
2,43,2010-02-07,37
2,43,2010-02-14,25
2,43,2010-02-21,44
2,43,2010-02-28,49
2,43,2010-03-07,41
2,43,2010-03-14,22
2,43,2010-03-21,37
2,43,2010-03-28,31
2,43,2010-04-04,25
2,43,2010-04-11,37
2,43,2010-04-18,38
2,43,2010-04-25,25
2,43,2010-05-02,22
2,43,2010-05-09,30
2,43,2010-05-16,18
2,43,2010-05-23,19
2,43,2010-05-30,37
2,43,2010-06-06,31
2,43,2010-06-13,14
2,43,2010-06-20,23
2,43,2010-06-27,19
2,43,2010-07-04,25
2,43,2010-07-11,8
2,43,2010-07-18,32
2,43,2010-07-25,17
2,43,2010-08-01,25
2,43,2010-08-08,24
2,43,2010-08-15,12
2,43,2010-08-22,20
2,43,2010-08-29,40
2,43,2010-09-05,33
2,43,2010-09-12,66
2,43,2010-09-19,58
2,43,2010-09-26,71
2,43,2010-10-03,66
2,43,2010-10-10,47
2,43,2010-10-17,44
2,43,2010-10-24,54
2,43,2010-10-31,77
2,43,2010-11-07,82
2,43,2010-11-14,59
2,43,2010-11-21,37
2,43,2010-11-28,47
2,43,2010-12-05,59
2,43,2010-12-12,42
2,43,2010-12-19,51
2,43,2010-12-26,35
2,43,2011-01-02,65
2,43,2011-01-09,38
2,43,2011-01-16,54
2,43,2011-01-23,54
2,43,2011-01-30,72
2,43,2011-02-06,43
2,43,2011-02-13,48
2,43,2011-02-20,45
2,43,2011-02-27,40
2,43,2011-03-06,29
2,43,2011-03-13,30
2,43,2011-03-20,43
2,43,2011-03-27,47
2,43,2011-04-03,25
2,43,2011-04-10,21
2,43,2011-04-17,37
2,43,2011-04-24,25
2,43,2011-05-01,14
2,43,2011-05-08,15
2,43,2011-05-15,18
2,43,2011-05-22,11
2,43,2011-05-29,22
2,43,2011-06-05,7
2,43,2011-06-12,22
2,43,2011-06-19,39
2,43,2011-06-26,8
2,43,2011-07-03,16
2,43,2011-07-10,24
2,43,2011-07-17,12
2,43,2011-07-24,12
2,43,2011-07-31,20
2,43,2011-08-07,19
2,43,2011-08-14,27
2,43,2011-08-21,29
2,43,2011-08-28,15
2,43,2011-09-04,44
2,43,2011-09-11,48
2,43,2011-09-18,66
2,43,2011-09-25,62
2,43,2011-10-02,48
2,43,2011-10-09,37
2,43,2011-10-16,36
2,43,2011-10-23,41
2,43,2011-10-30,30
2,43,2011-11-06,52
2,43,2011-11-13,67
2,43,2011-11-20,69
2,43,2011-11-27,64
2,43,2011-12-04,65
2,43,2011-12-11,46
2,43,2011-12-18,35
2,43,2011-12-25,50
2,43,2012-01-01,76
2,43,2012-01-08,84
2,43,2012-01-15,63
2,43,2012-01-22,63
2,43,2012-01-29,52
2,43,2012-02-05,64
2,43,2012-02-12,36
2,43,2012-02-19,42
2,43,2012-02-26,45
2,43,2012-03-04,39
2,43,2012-03-11,57
2,43,2012-03-18,13
2,43,2012-03-25,31
2,43,2012-04-01,32
2,43,2012-04-08,33
2,43,2012-04-15,25
2,43,2012-04-22,43
2,43,2012-04-29,22
2,43,2012-05-06,10
2,43,2012-05-13,10
2,43,2012-05-20,17
2,43,2012-05-27,25
2,43,2012-06-03,25
2,43,2012-06-10,12
2,43,2012-06-17,6
2,43,2012-06-24,22
2,43,2012-07-01,20
2,43,2012-07-08,16
2,43,2012-07-15,15
2,43,2012-07-22,31
2,43,2012-07-29,25
2,43,2012-08-05,25
2,43,2012-08-12,31
2,43,2012-08-19,25
2,43,2012-08-26,22
2,43,2012-09-02,34
2,43,2012-09-09,52
2,43,2012-09-16,82
2,43,2012-09-23,100
2,43,2012-09-30,56
2,43,2012-10-07,85
2,43,2012-10-14,95
2,43,2012-10-21,50
2,43,2012-10-28,67
2,44,2010-02-07,61
2,44,2010-02-14,43
2,44,2010-02-21,66
2,44,2010-02-28,66
2,44,2010-03-07,39
2,44,2010-03-14,37
2,44,2010-03-21,37
2,44,2010-03-28,36
2,44,2010-04-04,29
2,44,2010-04-11,36
2,44,2010-04-18,30
2,44,2010-04-25,31
2,44,2010-05-02,30
2,44,2010-05-09,33
2,44,2010-05-16,35
2,44,2010-05-23,27
2,44,2010-05-30,32
2,44,2010-06-06,24
2,44,2010-06-13,24
2,44,2010-06-20,28
2,44,2010-06-27,33
2,44,2010-07-04,25
2,44,2010-07-11,29
2,44,2010-07-18,25
2,44,2010-07-25,30
2,44,2010-08-01,31
2,44,2010-08-08,29
2,44,2010-08-15,35
2,44,2010-08-22,38
2,44,2010-08-29,38
2,44,2010-09-05,43
2,44,2010-09-12,45
2,44,2010-09-19,39
2,44,2010-09-26,43
2,44,2010-10-03,46
2,44,2010-10-10,90
2,44,2010-10-17,51
2,44,2010-10-24,47
2,44,2010-10-31,51
2,44,2010-11-07,52
2,44,2010-11-14,45
2,44,2010-11-21,44
2,44,2010-11-28,45
2,44,2010-12-05,46
2,44,2010-12-12,39
2,44,2010-12-19,41
2,44,2010-12-26,48
2,44,2011-01-02,51
2,44,2011-01-09,55
2,44,2011-01-16,55
2,44,2011-01-23,48
2,44,2011-01-30,67
2,44,2011-02-06,62
2,44,2011-02-13,46
2,44,2011-02-20,46
2,44,2011-02-27,45
2,44,2011-03-06,44
2,44,2011-03-13,33
2,44,2011-03-20,39
2,44,2011-03-27,33
2,44,2011-04-03,31
2,44,2011-04-10,31
2,44,2011-04-17,36
2,44,2011-04-24,29
2,44,2011-05-01,29
2,44,2011-05-08,28
2,44,2011-05-15,31
2,44,2011-05-22,30
2,44,2011-05-29,28
2,44,2011-06-05,32
2,44,2011-06-12,26
2,44,2011-06-19,30
2,44,2011-06-26,31
2,44,2011-07-03,31
2,44,2011-07-10,36
2,44,2011-07-17,45
2,44,2011-07-24,39
2,44,2011-07-31,37
2,44,2011-08-07,42
2,44,2011-08-14,48
2,44,2011-08-21,58
2,44,2011-08-28,67
2,44,2011-09-04,59
2,44,2011-09-11,55
2,44,2011-09-18,65
2,44,2011-09-25,55
2,44,2011-10-02,51
2,44,2011-10-09,44
2,44,2011-10-16,53
2,44,2011-10-23,57
2,44,2011-10-30,56
2,44,2011-11-06,62
2,44,2011-11-13,48
2,44,2011-11-20,50
2,44,2011-11-27,49
2,44,2011-12-04,47
2,44,2011-12-11,45
2,44,2011-12-18,40
2,44,2011-12-25,47
2,44,2012-01-01,50
2,44,2012-01-08,64
2,44,2012-01-15,65
2,44,2012-01-22,100
2,44,2012-01-29,90
2,44,2012-02-05,74
2,44,2012-02-12,42
2,44,2012-02-19,51
2,44,2012-02-26,43
2,44,2012-03-04,49
2,44,2012-03-11,38
2,44,2012-03-18,40
2,44,2012-03-25,41
2,44,2012-04-01,42
2,44,2012-04-08,39
2,44,2012-04-15,45
2,44,2012-04-22,92
2,44,2012-04-29,72
2,44,2012-05-06,42
2,44,2012-05-13,36
2,44,2012-05-20,28
2,44,2012-05-27,39
2,44,2012-06-03,30
2,44,2012-06-10,29
2,44,2012-06-17,26
2,44,2012-06-24,27
2,44,2012-07-01,25
2,44,2012-07-08,25
2,44,2012-07-15,27
2,44,2012-07-22,30
2,44,2012-07-29,31
2,44,2012-08-05,38
2,44,2012-08-12,38
2,44,2012-08-19,34
2,44,2012-08-26,41
2,44,2012-09-02,50
2,44,2012-09-09,49
2,44,2012-09-16,52
2,44,2012-09-23,59
2,44,2012-09-30,50
2,44,2012-10-07,53
2,44,2012-10-14,52
2,44,2012-10-21,55
2,44,2012-10-28,65
2,45,2010-02-07,47
2,45,2010-02-14,23
2,45,2010-02-21,36
2,45,2010-02-28,31
2,45,2010-03-07,20
2,45,2010-03-14,19
2,45,2010-03-21,30
